timestamp,pm2_5_forecast,pm2_5_lower_bound,pm2_5_upper_bound
2025-12-08 02:00:00,83.31102131346438,74.80749768330624,91.81454494362252
2025-12-08 03:00:00,95.61737633853937,87.11385270838123,104.12089996869751
2025-12-08 04:00:00,93.68050543215608,85.17698180199794,102.18402906231422
2025-12-08 05:00:00,92.78882668579732,84.28530305563918,101.29235031595546
2025-12-08 06:00:00,91.57478881706965,83.0712651869115,100.07831244722779
2025-12-08 07:00:00,97.85645452285553,89.35293089269739,106.35997815301367
2025-12-08 08:00:00,96.1539859623145,87.65046233215635,104.65750959247264
2025-12-08 09:00:00,97.76164106780286,89.25811743764471,106.265164697961
2025-12-08 10:00:00,99.05747049909267,90.55394686893453,107.56099412925082
2025-12-08 11:00:00,98.77623902636077,90.27271539620263,107.27976265651891
2025-12-08 12:00:00,99.26608991185432,90.76256628169618,107.76961354201246
2025-12-08 13:00:00,99.09227559552365,90.5887519653655,107.59579922568179
2025-12-08 14:00:00,94.4094291546618,85.90590552450365,102.91295278481994
2025-12-08 15:00:00,98.3207087980545,89.81718516789635,106.82423242821264
2025-12-08 16:00:00,97.46659272536002,88.96306909520187,105.97011635551816
2025-12-08 17:00:00,97.56909510071631,89.06557147055817,106.07261873087445
2025-12-08 18:00:00,102.66833570380479,94.16481207364664,111.17185933396293
2025-12-08 19:00:00,103.54896757920496,95.04544394904681,112.0524912093631
2025-12-08 20:00:00,104.07647637000896,95.57295273985082,112.5800000001671
2025-12-08 21:00:00,104.4616179902583,95.95809436010016,112.96514162041645
2025-12-08 22:00:00,104.7637383175577,96.26021468739955,113.26726194771584
2025-12-08 23:00:00,104.67291217012612,96.16938853996798,113.17643580028427
2025-12-09 00:00:00,104.49747063479742,95.99394700463928,113.00099426495557
2025-12-09 01:00:00,104.10497547525931,95.60145184510117,112.60849910541745
2025-12-09 02:00:00,105.22762822819732,96.72410459803918,113.73115185835546
2025-12-09 03:00:00,105.07580000061853,96.57227637046039,113.57932363077667
2025-12-09 04:00:00,102.7047183331575,94.20119470299936,111.20824196331564
2025-12-09 05:00:00,122.92093936204662,114.41741573188848,131.42446299220478
